353,322,6.55859,17,5,3
372,341,6.55859,4,1,2
368,418,6.55859,29,6,2
101,69,6.43217,93,125,133
453,78,6.43217,144,176,192
214,135,6.43217,6,1,1
489,175,6.43217,163,202,216
319,188,6.43217,21,8,7
412,343,6.43217,39,10,5
262,382,6.43217,185,149,117
96,408,6.43217,59,107,138
345,429,6.43217,77,57,31
394,436,6.43217,15,5,4
128,456,6.43217,55,116,153
394,46,6.1443,135,158,170
57,157,6.1443,72,121,133
214,246,6.1443,214,188,174
367,270,6.1443,8,1,2
183,271,6.1443,67,26,11
122,292,6.1443,34,9,3
399,300,6.1443,14,3,3
114,324,6.1443,19,1,1
120,387,6.1443,33,9,4
439,72,6.01788,129,176,198
122,191,6.01788,238,215,201
206,269,6.01788,35,6,3
392,359,6.01788,33,13,8
225,369,6.01788,67,33,7
465,480,6.01788,8,2,1
365,36,5.73001,116,157,179
36,96,5.73001,69,126,143
337,162,5.73001,5,1,1
183,194,5.73001,120,83,56
238,207,5.73001,79,49,29
218,208,5.73001,192,154,136
468,214,5.73001,141,184,204
120,230,5.73001,237,206,189
378,264,5.73001,24,2,3
345,287,5.73001,1,0,1
465,307,5.73001,162,197,215
202,381,5.73001,106,147,170
403,391,5.73001,31,6,2
374,435,5.73001,13,0,0
412,481,5.73001,69,36,11
138,492,5.73001,75,125,156
353,36,5.60359,120,149,163
294,195,5.60359,4,0,0
152,228,5.60359,242,218,207
294,329,5.60359,2,1,2
493,358,5.60359,165,200,220
455,409,5.60359,36,11,6
323,417,5.60359,47,25,1
138,502,5.60359,87,129,152
217,0,5.47717,114,155,167
262,84,5.47717,27,16,12
218,162,5.47717,40,22,10
212,175,5.47717,229,206,191
511,175,5.47717,163,202,215
200,182,5.47717,232,208,195
316,203,5.47717,12,8,7
483,205,5.47717,151,196,213
339,226,5.47717,0,0,1
128,275,5.47717,240,198,179
412,287,5.47717,23,6,4
18,373,5.47717,33,92,121
353,438,5.47717,70,49,24
109,115,5.1893,21,12,6
169,264,5.1893,128,74,50
153,325,5.1893,219,183,161
297,346,5.1893,2,0,0
365,384,5.1893,31,5,2
384,460,5.1893,6,0,0
100,20,5.06288,58,121,142
86,54,5.06288,64,122,141
367,54,5.06288,118,150,166
119,75,5.06288,12,3,1
329,82,5.06288,3,2,1
145,91,5.06288,64,45,22
223,128,5.06288,9,3,2
192,143,5.06288,12,2,2
66,201,5.06288,90,140,151
323,209,5.06288,2,1,0
306,336,5.06288,3,2,2
66,389,5.06288,81,129,147
304,392,5.06288,84,58,28
228,426,5.06288,211,183,161
373,446,5.06288,29,7,3
441,479,5.06288,5,3,2
171,0,4.77501,81,142,162
338,31,4.77501,142,144,148
100,59,4.77501,91,131,141
125,68,4.77501,6,1,2
276,78,4.77501,22,6,2
453,90,4.77501,157,173,180
352,97,4.77501,12,6,4
406,116,4.77501,129,138,145
107,124,4.77501,9,2,1
58,135,4.77501,96,147,155
32,175,4.77501,64,119,133
283,194,4.77501,16,3,1
229,208,4.77501,135,95,71
359,213,4.77501,8,5,4
228,219,4.77501,216,187,169
387,248,4.77501,17,2,2
390,256,4.77501,10,2,1
193,273,4.77501,42,7,1
105,298,4.77501,21,5,5
56,309,4.77501,28,95,135
131,315,4.77501,33,6,3
171,317,4.77501,239,190,194
89,333,4.77501,55,95,123
407,333,4.77501,28,6,3
385,341,4.77501,36,9,6
329,346,4.77501,2,2,2
390,348,4.77501,39,14,8
373,351,4.77501,6,1,1
329,362,4.77501,13,3,2
125,368,4.77501,30,5,2
122,376,4.77501,29,4,3
353,387,4.77501,49,20,1
148,408,4.77501,65,109,142
156,408,4.77501,67,115,149
393,426,4.77501,14,7,6
169,427,4.77501,245,227,217
138,453,4.77501,68,114,146
201,453,4.77501,237,218,204
183,499,4.77501,232,210,192
393,36,4.64859,156,166,172
123,37,4.64859,72,122,138
283,82,4.64859,23,7,3
308,104,4.64859,2,1,0
107,105,4.64859,25,7,4
273,105,4.64859,0,0,1
359,128,4.64859,22,5,3
200,148,4.64859,2,0,0
246,179,4.64859,51,31,8
195,190,4.64859,226,197,182
76,192,4.64859,9,3,4
400,225,4.64859,94,52,17
196,234,4.64859,104,78,55
347,278,4.64859,2,1,2
375,359,4.64859,13,4,3
324,380,4.64859,40,13,3
101,417,4.64859,53,97,131
409,471,4.64859,55,26,11
140,46,4.2343,16,8,4
305,63,4.2343,12,2,2
416,78,4.2343,136,164,174
107,91,4.2343,22,4,0
81,167,4.2343,13,4,3
346,246,4.2343,4,2,3
398,277,4.2343,21,6,4
511,324,4.2343,172,201,213
269,349,4.2343,0,0,1
285,364,4.2343,14,3,2
211,379,4.2343,117,148,165
407,399,4.2343,32,5,2
116,409,4.2343,46,26,10
324,12,4.10788,95,149,177
319,21,4.10788,148,149,152
385,21,4.10788,125,169,189
182,33,4.10788,46,27,8
122,46,4.10788,91,118,124
380,46,4.10788,130,155,169
400,54,4.10788,151,150,149
437,56,4.10788,118,168,192
112,80,4.10788,27,12,4
462,82,4.10788,127,186,210
286,89,4.10788,16,6,4
239,101,4.10788,12,3,2
343,103,4.10788,11,2,2
245,106,4.10788,7,3,3
120,113,4.10788,225,191,167
72,114,4.10788,90,130,140
373,135,4.10788,9,2,2
157,150,4.10788,247,232,222
213,153,4.10788,11,3,3
183,161,4.10788,215,190,171
409,177,4.10788,52,29,13
124,179,4.10788,183,160,145
172,186,4.10788,220,184,164
108,205,4.10788,12,4,2
476,210,4.10788,150,189,208
157,235,4.10788,248,220,210
174,257,4.10788,101,59,38
91,260,4.10788,39,11,3
409,276,4.10788,24,10,8
221,293,4.10788,189,147,121
405,325,4.10788,18,1,1
489,331,4.10788,169,205,224
112,334,4.10788,28,4,4
263,360,4.10788,6,2,2
301,361,4.10788,11,2,2
200,370,4.10788,114,79,56
218,386,4.10788,231,201,184
368,392,4.10788,33,8,4
431,408,4.10788,20,5,2
265,412,4.10788,82,61,33
421,19,3.82001,102,160,189
345,33,3.82001,131,148,157
165,51,3.82001,47,37,27
411,58,3.82001,147,173,185
264,76,3.82001,22,11,8
65,77,3.82001,64,122,141
394,77,3.82001,135,153,163
99,81,3.82001,107,126,127
388,93,3.82001,114,153,170
365,108,3.82001,23,7,3
431,111,3.82001,130,148,153
327,120,3.82001,5,3,3
437,124,3.82001,137,168,181
413,128,3.82001,112,140,155
205,138,3.82001,30,9,5
82,153,3.82001,21,6,4
82,159,3.82001,17,7,5
210,161,3.82001,48,29,16
350,165,3.82001,15,4,1
202,167,3.82001,83,66,43
147,174,3.82001,226,196,179
79,175,3.82001,9,3,2
352,176,3.82001,9,3,3
439,178,3.82001,171,185,194
78,185,3.82001,10,3,3
242,191,3.82001,3,2,2
87,207,3.82001,36,15,7
425,225,3.82001,49,28,15
342,234,3.82001,1,0,2
110,235,3.82001,2,0,0
456,235,3.82001,150,193,215
371,253,3.82001,2,1,1
215,255,3.82001,194,162,145
112,257,3.82001,7,1,1
208,260,3.82001,41,11,1
358,265,3.82001,7,1,1
347,267,3.82001,2,0,2
82,274,3.82001,60,54,47
82,280,3.82001,65,62,60
74,282,3.82001,63,102,121
329,309,3.82001,0,0,0
162,322,3.82001,228,192,170
198,330,3.82001,97,57,28
369,332,3.82001,3,0,0
429,338,3.82001,41,13,4
511,341,3.82001,171,200,215
104,345,3.82001,61,59,61
167,349,3.82001,227,199,178
148,350,3.82001,124,110,102
207,351,3.82001,205,164,138
391,368,3.82001,19,2,0
115,369,3.82001,40,21,11
234,370,3.82001,51,21,3
141,374,3.82001,82,57,32
200,395,3.82001,241,215,202
323,409,3.82001,48,24,2
455,443,3.82001,2,0,0
163,450,3.82001,239,218,206
145,453,3.82001,66,111,143
376,454,3.82001,29,6,2
410,489,3.82001,71,39,14
393,490,3.82001,30,11,8
491,511,3.82001,50,28,16
414,11,3.69359,126,167,187
164,21,3.69359,132,146,146
326,23,3.69359,157,149,150
331,27,3.69359,148,147,146
396,29,3.69359,153,174,186
410,29,3.69359,144,167,179
231,34,3.69359,127,115,102
186,50,3.69359,55,42,25
363,61,3.69359,103,143,166
94,63,3.69359,88,131,145
422,63,3.69359,135,168,183
355,66,3.69359,27,10,5
281,70,3.69359,10,3,1
345,77,3.69359,3,0,0
156,88,3.69359,43,27,12
482,92,3.69359,130,188,212
84,93,3.69359,78,110,118
312,94,3.69359,5,2,1
149,98,3.69359,62,39,14
365,98,3.69359,49,25,9
465,104,3.69359,140,190,210
400,108,3.69359,113,150,170
147,110,3.69359,191,157,130
454,117,3.69359,159,192,206
239,124,3.69359,4,2,1
134,130,3.69359,246,224,213
168,131,3.69359,141,123,106
115,136,3.69359,237,202,181
187,137,3.69359,22,4,4
414,141,3.69359,115,139,154
84,145,3.69359,21,6,3
168,145,3.69359,53,31,10
182,145,3.69359,69,43,19
375,150,3.69359,17,4,2
224,170,3.69359,156,123,93
115,171,3.69359,242,215,200
252,171,3.69359,1,0,1
503,179,3.69359,159,194,207
142,181,3.69359,142,115,92
438,186,3.69359,163,179,187
136,191,3.69359,219,195,185
327,194,3.69359,30,14,9
457,198,3.69359,138,184,207
213,199,3.69359,212,205,195
79,220,3.69359,63,75,74
442,236,3.69359,194,174,164
354,246,3.69359,3,0,2
359,277,3.69359,7,2,1
367,279,3.69359,22,5,6
359,295,3.69359,36,13,8
112,296,3.69359,10,0,0
226,299,3.69359,179,140,111
370,299,3.69359,21,5,2
218,309,3.69359,138,102,77
238,312,3.69359,140,103,69
177,313,3.69359,243,185,193
343,319,3.69359,1,1,0
176,322,3.69359,229,166,170
424,325,3.69359,31,8,5
444,325,3.69359,138,90,34
266,327,3.69359,62,27,0
19,328,3.69359,5,77,125
436,328,3.69359,71,36,10
432,344,3.69359,55,24,9
359,350,3.69359,2,1,2
149,356,3.69359,126,111,101
362,356,3.69359,3,0,0
320,365,3.69359,29,5,3
354,374,3.69359,21,6,4
392,374,3.69359,25,4,3
103,376,3.69359,70,112,131
269,376,3.69359,163,122,86
309,379,3.69359,91,57,21
511,386,3.69359,171,194,208
170,390,3.69359,84,126,154
172,407,3.69359,83,127,158
398,407,3.69359,23,5,3
163,419,3.69359,84,117,144
106,422,3.69359,59,90,118
369,429,3.69359,22,2,1
357,445,3.69359,66,44,17
122,449,3.69359,58,114,151
436,451,3.69359,9,6,5
402,480,3.69359,36,13,4
485,487,3.69359,68,45,19
461,494,3.69359,8,2,2
184,506,3.69359,230,207,186
177,511,3.69359,64,34,6
227,5,3.2793,120,140,146
182,17,3.2793,128,155,162
222,23,3.2793,132,125,114
288,24,3.2793,151,133,113
228,26,3.2793,130,128,116
208,49,3.2793,99,82,58
331,64,3.2793,9,3,1
134,66,3.2793,12,11,9
332,89,3.2793,7,4,4
364,92,3.2793,41,18,7
158,94,3.2793,44,24,8
399,96,3.2793,130,163,183
347,110,3.2793,21,10,7
431,117,3.2793,133,162,172
145,118,3.2793,164,134,112
77,126,3.2793,80,65,42
391,127,3.2793,21,12,11
332,130,3.2793,5,1,1
65,133,3.2793,99,140,146
385,136,3.2793,25,10,7
70,146,3.2793,33,25,13
401,147,3.2793,36,23,14
175,150,3.2793,59,34,14
429,151,3.2793,128,165,182
447,161,3.2793,145,155,163
435,170,3.2793,130,144,153
185,174,3.2793,120,92,65
114,181,3.2793,178,151,131
154,182,3.2793,229,195,174
114,195,3.2793,238,208,191
337,196,3.2793,16,4,4
363,196,3.2793,8,1,3
194,197,3.2793,219,190,170
430,203,3.2793,141,147,151
120,207,3.2793,56,45,33
383,211,3.2793,24,5,4
128,214,3.2793,216,216,210
431,216,3.2793,115,92,77
439,219,3.2793,153,161,162
427,231,3.2793,41,20,11
90,236,3.2793,33,10,3
118,238,3.2793,240,210,195
160,260,3.2793,223,183,166
196,264,3.2793,94,56,30
381,271,3.2793,46,15,8
92,293,3.2793,27,7,3
205,302,3.2793,57,6,4
140,307,3.2793,232,195,173
372,308,3.2793,26,7,5
194,310,3.2793,219,153,163
421,311,3.2793,41,13,6
106,318,3.2793,34,9,5
213,351,3.2793,177,132,105
297,354,3.2793,1,0,2
483,356,3.2793,147,181,202
489,367,3.2793,145,179,198
171,368,3.2793,104,137,157
378,372,3.2793,8,2,3
136,392,3.2793,40,17,3
129,394,3.2793,62,63,67
452,394,3.2793,42,15,5
116,395,3.2793,41,19,7
334,406,3.2793,80,56,35
296,412,3.2793,67,50,24
384,414,3.2793,25,7,3
461,414,3.2793,45,15,4
380,419,3.2793,33,9,2
474,419,3.2793,190,140,87
445,421,3.2793,17,7,5
457,428,3.2793,26,9,5
359,430,3.2793,35,8,3
384,452,3.2793,2,0,0
442,500,3.2793,21,10,5
136,510,3.2793,92,126,147
407,510,3.2793,38,15,5
425,510,3.2793,86,54,14
253,0,2.86501,144,170,177
278,0,2.86501,118,169,187
420,0,2.86501,116,165,192
278,4,2.86501,122,167,182
420,4,2.86501,114,163,189
420,8,2.86501,118,168,192
396,11,2.86501,131,172,193
191,26,2.86501,35,24,9
129,36,2.86501,80,126,137
206,41,2.86501,179,140,108
350,45,2.86501,113,137,152
180,49,2.86501,46,32,18
170,52,2.86501,33,24,14
360,56,2.86501,108,145,171
106,57,2.86501,81,119,129
412,63,2.86501,150,174,188
331,69,2.86501,4,2,0
449,70,2.86501,157,182,194
356,71,2.86501,28,9,6
136,72,2.86501,26,26,15
388,74,2.86501,123,159,178
192,75,2.86501,71,53,33
376,80,2.86501,113,144,159
143,84,2.86501,61,50,31
107,85,2.86501,45,25,14
396,86,2.86501,131,159,174
250,90,2.86501,18,9,6
78,92,2.86501,75,120,136
297,95,2.86501,11,1,0
27,96,2.86501,66,123,140
372,98,2.86501,27,11,1
428,99,2.86501,142,165,178
409,101,2.86501,138,138,137
279,104,2.86501,1,1,1
283,104,2.86501,0,0,0
287,104,2.86501,3,2,1
405,110,2.86501,123,156,177
364,113,2.86501,12,2,1
389,113,2.86501,23,17,11
210,119,2.86501,49,38,26
438,119,2.86501,139,174,191
206,129,2.86501,22,5,3
248,134,2.86501,15,9,5
86,140,2.86501,23,7,4
423,140,2.86501,121,149,169
94,144,2.86501,15,7,5
106,145,2.86501,28,14,6
457,146,2.86501,148,195,212
451,147,2.86501,148,190,207
403,152,2.86501,36,19,7
183,153,2.86501,45,21,4
75,154,2.86501,63,87,90
49,159,2.86501,70,123,136
205,160,2.86501,49,30,15
344,163,2.86501,13,2,1
107,164,2.86501,40,23,12
209,166,2.86501,78,62,41
426,166,2.86501,127,152,167
430,167,2.86501,121,152,171
66,169,2.86501,8,7,5
497,171,2.86501,164,203,216
229,172,2.86501,146,114,81
67,175,2.86501,14,11,8
219,176,2.86501,226,195,177
191,177,2.86501,109,84,60
78,180,2.86501,6,3,2
147,183,2.86501,146,116,92
446,187,2.86501,146,183,202
107,188,2.86501,34,14,5
365,188,2.86501,10,0,0
113,189,2.86501,237,209,190
130,192,2.86501,236,217,207
173,192,2.86501,213,174,150
332,195,2.86501,22,8,4
173,196,2.86501,212,169,145
241,196,2.86501,3,1,1
475,200,2.86501,132,124,126
195,202,2.86501,231,199,178
196,206,2.86501,226,196,178
133,208,2.86501,7,13,7
365,211,2.86501,15,9,7
369,211,2.86501,18,12,10
120,212,2.86501,67,51,36
351,225,2.86501,6,0,1
409,225,2.86501,124,96,69
391,227,2.86501,32,8,6
77,230,2.86501,64,95,106
439,230,2.86501,179,170,160
78,234,2.86501,57,88,101
201,239,2.86501,107,79,59
343,239,2.86501,1,0,1
444,242,2.86501,206,186,178
407,250,2.86501,78,38,15
161,252,2.86501,238,206,194
165,252,2.86501,216,166,145
346,252,2.86501,2,1,0
216,260,2.86501,182,152,135
388,262,2.86501,12,5,6
387,266,2.86501,12,2,3
216,269,2.86501,163,132,115
396,269,2.86501,19,4,3
388,270,2.86501,13,6,6
346,272,2.86501,1,1,2
216,273,2.86501,182,150,128
388,274,2.86501,15,2,2
199,275,2.86501,41,11,1
186,282,2.86501,190,150,125
389,282,2.86501,18,2,2
186,286,2.86501,198,154,130
389,286,2.86501,24,5,5
458,289,2.86501,164,198,216
68,292,2.86501,48,104,135
413,294,2.86501,12,2,4
167,296,2.86501,221,154,149
92,298,2.86501,33,14,9
189,298,2.86501,106,36,32
193,298,2.86501,96,26,22
461,300,2.86501,164,199,218
91,302,2.86501,33,13,9
165,303,2.86501,158,91,88
189,304,2.86501,96,29,30
91,306,2.86501,30,12,5
132,307,2.86501,35,8,0
472,307,2.86501,168,203,221
165,310,2.86501,136,78,74
222,317,2.86501,173,134,104
463,318,2.86501,166,195,211
182,320,2.86501,224,157,164
139,322,2.86501,55,27,3
139,326,2.86501,70,41,12
287,327,2.86501,5,0,0
139,330,2.86501,83,53,23
350,330,2.86501,16,4,4
354,330,2.86501,29,6,3
140,334,2.86501,79,52,20
177,335,2.86501,227,191,170
289,335,2.86501,7,1,0
381,335,2.86501,49,24,14
200,337,2.86501,226,203,191
140,338,2.86501,81,51,21
397,342,2.86501,124,89,64
147,344,2.86501,105,90,80
118,345,2.86501,45,18,1
133,348,2.86501,33,3,2
280,348,2.86501,15,2,3
118,349,2.86501,51,25,7
434,349,2.86501,56,25,6
103,350,2.86501,77,77,78
434,353,2.86501,55,25,11
148,361,2.86501,115,108,103
148,365,2.86501,91,87,84
279,365,2.86501,19,3,2
374,365,2.86501,14,2,1
140,367,2.86501,99,71,38
154,368,2.86501,119,137,150
332,368,2.86501,17,10,8
239,369,2.86501,38,5,2
243,369,2.86501,34,5,0
294,370,2.86501,53,17,2
162,375,2.86501,113,127,130
412,375,2.86501,138,93,52
399,376,2.86501,45,17,9
217,377,2.86501,126,147,161
274,377,2.86501,158,120,80
142,379,2.86501,70,50,29
254,379,2.86501,194,157,128
302,379,2.86501,110,76,38
393,379,2.86501,26,3,1
179,384,2.86501,99,144,167
467,387,2.86501,206,152,96
379,392,2.86501,12,2,0
480,392,2.86501,197,154,125
311,394,2.86501,76,49,21
420,398,2.86501,176,129,87
127,399,2.86501,64,79,95
466,404,2.86501,166,115,63
410,405,2.86501,38,8,8
88,406,2.86501,68,120,147
125,406,2.86501,65,80,104
370,410,2.86501,20,0,1
331,411,2.86501,75,50,24
397,412,2.86501,42,22,13
391,414,2.86501,4,2,2
394,418,2.86501,4,1,0
171,421,2.86501,244,224,218
360,422,2.86501,44,21,2
456,423,2.86501,33,11,4
381,424,2.86501,30,9,1
496,428,2.86501,120,94,61
131,430,2.86501,61,45,31
116,431,2.86501,62,74,90
125,434,2.86501,72,103,129
422,435,2.86501,62,35,15
458,438,2.86501,10,3,5
390,449,2.86501,64,44,23
495,456,2.86501,187,137,83
392,457,2.86501,40,21,6
408,465,2.86501,43,12,5
163,477,2.86501,137,102,57
456,480,2.86501,9,1,1
391,485,2.86501,26,9,8
402,485,2.86501,28,3,0
403,491,2.86501,35,8,4
488,494,2.86501,53,31,11
392,495,2.86501,25,5,1
166,502,2.86501,132,93,46
413,503,2.86501,73,43,15
482,508,2.86501,37,13,7
185,511,2.86501,229,204,186
506,511,2.86501,155,111,52
243,12,2.73859,173,157,147
419,12,2.73859,121,167,194
99,13,2.73859,59,121,142
220,14,2.73859,90,89,82
387,15,2.73859,125,167,190
180,24,2.73859,139,118,98
160,25,2.73859,115,128,127
293,25,2.73859,145,124,104
309,36,2.73859,80,67,42
218,37,2.73859,90,75,57
318,39,2.73859,73,51,23
245,44,2.73859,69,51,31
225,74,27.8915,82,63,45
183,107,26.0166,92,72,53
511,478,25.8201,130,92,46
457,363,24.7387,127,91,55
271,46,24.2893,83,64,45
431,262,22.92,126,93,66
383,173,22.0351,75,48,25
511,411,21.0801,99,92,86
440,302,19.1,110,80,54
480,440,18.7558,134,92,45
409,204,18.145,87,61,35
156,68,17.0636,56,56,49
414,421,15.3151,85,50,27
125,95,15.1536,94,77,57
90,111,14.7393,110,91,70
331,47,14.325,63,49,34
425,383,14.2336,109,68,32
154,511,13.8194,112,80,48
426,493,13.6929,104,76,41
424,464,13.37,77,54,31
494,382,13.2786,128,119,106
382,320,12.8643,76,51,37
377,119,12.5765,46,30,20
207,27,12.415,77,65,51
410,361,12.415,97,59,33
229,113,11.9093,38,29,23
167,36,11.8743,71,52,34
133,417,11.6215,77,64,53
304,19,11.46,139,136,131
242,25,11.46,108,99,86
184,64,11.46,55,46,32
429,86,11.46,148,168,176
424,179,11.46,117,121,120
479,405,11.46,169,129,89
306,48,11.3336,40,27,17
153,129,11.0808,149,126,105
399,240,11.0808,70,36,18
497,343,10.9543,130,146,155
92,319,10.9193,50,54,61
383,296,10.6665,75,44,30
418,109,10.505,130,130,126
508,442,10.505,101,74,46
162,489,10.505,121,88,51
434,137,10.3786,128,136,138
456,329,10.3786,157,123,87
402,134,10.2522,98,98,94
474,493,10.1258,47,27,15
178,300,9.96431,148,73,72
478,468,9.96431,95,62,27
135,440,9.83789,86,91,97
412,161,9.71147,97,90,81
442,401,9.71147,60,30,15
401,67,9.55002,142,140,137
409,89,9.55002,150,150,147
161,359,9.29718,115,126,129
361,80,9.17076,45,24,14
365,370,9.17076,56,35,22
197,46,9.00931,117,91,67
373,202,8.88289,39,21,15
115,61,8.75647,83,90,87
278,14,8.59502,169,159,149
343,66,8.59502,42,26,16
212,188,8.59502,139,119,103
440,208,8.59502,154,143,138
152,444,8.59502,99,111,122
416,444,8.59502,78,46,18
437,511,8.59502,109,88,64
401,260,8.4686,34,16,11
76,137,8.21576,64,54,38
76,209,8.21576,37,42,43
416,232,8.21576,129,101,74
412,304,8.05431,55,29,20
133,382,8.05431,48,33,25
320,391,8.05431,71,41,20
259,16,7.92789,171,153,138
438,156,7.92789,132,151,162
136,222,7.92789,193,159,143
362,311,7.92789,66,38,23
415,320,7.92789,72,45,33
463,395,7.92789,134,90,46
405,38,7.80147,149,160,165
391,103,7.80147,79,90,94
135,115,7.80147,170,137,109
479,341,7.80147,119,132,142
107,400,7.80147,50,53,58
396,333,7.64001,95,65,48
488,188,7.5136,141,162,171
377,280,7.5136,66,28,13
114,357,7.5136,66,54,43
257,370,7.5136,76,45,23
352,155,7.38718,33,19,11
70,161,7.38718,35,46,48
346,200,7.38718,21,11,8
440,337,7.38718,99,61,27
287,353,7.38718,56,31,23
237,42,7.0993,110,86,63
116,422,7.0993,69,61,54
399,468,7.0993,44,25,14
192,156,6.97289,55,33,22
236,176,6.97289,100,73,45
465,203,6.97289,133,139,145
367,290,6.97289,44,19,13
101,334,6.97289,56,56,59
274,358,6.97289,28,9,6
306,370,6.97289,79,44,23
406,499,6.97289,53,28,14
96,91,6.84647,105,100,87
433,194,6.84647,154,172,185
129,201,6.84647,109,101,86
424,349,6.84647,88,49,25
228,14,6.68501,85,83,73
317,31,6.68501,113,96,76
373,90,6.68501,52,35,22
396,117,6.68501,44,39,35
352,120,6.68501,25,11,8
422,125,6.68501,136,138,136
60,145,6.68501,82,124,132
383,145,6.68501,36,17,10
145,191,6.68501,188,155,136
82,265,6.68501,58,54,45
148,335,6.68501,111,90,71
139,354,6.68501,74,44,19
488,502,6.68501,58,35,17
416,511,6.68501,75,46,17
318,86,6.55859,24,15,12
333,204,6.55859,30,19,15
454,208,6.55859,136,135,139
83,253,6.55859,57,51,40
214,301,6.55859,72,35,21
420,333,6.55859,79,47,31
281,373,6.55859,96,61,34
383,442,6.55859,23,14,12
499,507,6.55859,88,59,26
249,7,6.43217,146,160,165
174,138,6.43217,102,80,60
